id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)springer-10.1007/s10534-008-9173-4,JOU=10534/VOL=2009.22/ISU=2/ART=9173/BodyRef/PDF/10534_2008_Article_9173.pdf,,National Licences: unibe,springer101007s1053400891734
(NATIONALLICENCE)springer-10.1007/s10482-009-9342-7,JOU=10482/VOL=2009.96/ISU=3/ART=9342/BodyRef/PDF/10482_2009_Article_9342.pdf,,National Licences: ethz,springer101007s1048200993427
(NATIONALLICENCE)springer-10.1007/s00442-009-1386-x,JOU=00442/VOL=2009.161/ISU=2/ART=1386/BodyRef/PDF/442_2009_Article_1386.pdf,,National Licences: ethz lib4ri,springer101007s004420091386x
(NATIONALLICENCE)springer-10.1007/s11005-009-0338-z,JOU=11005/VOL=2009.90/ISU=1-3/ART=338/BodyRef/PDF/11005_2009_Article_338.pdf,,National Licences: ethz,springer101007s110050090338z
(NATIONALLICENCE)springer-10.1007/s10980-008-9276-x,JOU=10980/VOL=2009.24/ISU=1/ART=9276/BodyRef/PDF/10980_2008_Article_9276.pdf,,National Licences: lib4ri,springer101007s109800089276x
(NATIONALLICENCE)springer-10.1007/s11067-008-9085-4,JOU=11067/VOL=2009.9/ISU=1/ART=9085/BodyRef/PDF/11067_2008_Article_9085.pdf,,National Licences: ethz,springer101007s1106700890854
(NATIONALLICENCE)springer-10.1007/s10347-009-0178-4,JOU=10347/VOL=2009.55/ISU=3/ART=178/BodyRef/PDF/10347_2009_Article_178.pdf,,National Licences: unige,springer101007s1034700901784
(NATIONALLICENCE)springer-10.1007/s00421-009-1032-7,JOU=00421/VOL=2009.106/ISU=3/ART=1032/BodyRef/PDF/421_2009_Article_1032.pdf,,National Licences: unibe,springer101007s0042100910327
(NATIONALLICENCE)springer-10.1007/s00220-005-1372-z,JOU=00220/VOL=2005.259/ISU=2/ART=1372/BodyRef/PDF/220_2005_Article_1372.pdf,,National Licences: ethz,springer101007s002200051372z
(NATIONALLICENCE)springer-10.1007/s11248-005-0008-6,JOU=11248/VOL=2005.14/ISU=6/ART=8/BodyRef/PDF/11248_2005_Article_0008.pdf,,National Licences: unine,springer101007s1124800500086
(NATIONALLICENCE)springer-10.1007/s00339-003-2505-x,JOU=00339/VOL=2004.79/ISU=1/ART=2505/BodyRef/PDF/339_2003_Article_2505.pdf,,National Licences: epfl,springer101007s003390032505x
(NATIONALLICENCE)springer-10.1007/s00226-004-0250-8,JOU=00226/VOL=2004.38/ISU=7/ART=250/BodyRef/PDF/226_2004_Article_250.pdf,,National Licences: unige,springer101007s0022600402508
(NATIONALLICENCE)springer-10.1007/s00438-005-1124-y,JOU=00438/VOL=2005.273/ISU=2/ART=1124/BodyRef/PDF/438_2005_Article_1124.pdf,,National Licences: unige,springer101007s004380051124y
(NATIONALLICENCE)springer-10.1007/s00062-005-6403-9,JOU=00062/VOL=2005.15/ISU=1/ART=6403/BodyRef/PDF/062_2005_Article_6403.pdf,,National Licences: unibe unisg,springer101007s0006200564039
(NATIONALLICENCE)springer-10.1007/s00198-004-1671-9,JOU=00198/VOL=2005.16/ISU=2/ART=1671/BodyRef/PDF/198_2004_Article_1671.pdf,,National Licences: unibas,springer101007s0019800416719
(NATIONALLICENCE)springer-10.1007/s00107-004-0554-2,JOU=00107/VOL=2005.63/ISU=2/ART=554/BodyRef/PDF/107_2004_Article_554.pdf,,National Licences: ethz,springer101007s0010700405542
(NATIONALLICENCE)springer-10.1007/s00391-005-1111-2,JOU=00391/VOL=2005.38/ISU=S1/ART=1111/BodyRef/PDF/391_2005_Article_1111.pdf,,National Licences: unibas,springer101007s0039100511112
(NATIONALLICENCE)springer-10.1007/s11104-005-4274-0,JOU=11104/VOL=2005.276/ISU=1-2/ART=4274/BodyRef/PDF/11104_2005_Article_4274.pdf,,National Licences: ethz,springer101007s1110400542740
(NATIONALLICENCE)springer-10.1007/s00431-005-1716-x,JOU=00431/VOL=2005.164/ISU=10/ART=1716/BodyRef/PDF/431_2005_Article_1716.pdf,,National Licences: unibe,springer101007s004310051716x
(NATIONALLICENCE)springer-10.1007/s00431-004-1606-7,JOU=00431/VOL=2005.164/ISU=4/ART=1606/BodyRef/PDF/431_2004_Article_1606.pdf,,National Licences: unibe,springer101007s0043100416067
(NATIONALLICENCE)springer-10.1007/s00423-004-0522-7,JOU=00423/VOL=2005.390/ISU=3/ART=522/BodyRef/PDF/423_2004_Article_522.pdf,,National Licences: uzh,springer101007s0042300405227
(NATIONALLICENCE)springer-10.1007/s10964-005-7260-1,JOU=10964/VOL=2005.34/ISU=5/ART=7260/BodyRef/PDF/10964_2005_Article_7260.pdf,,National Licences: unige,springer101007s1096400572601
(NATIONALLICENCE)springer-10.1007/s00240-005-0464-8,JOU=00240/VOL=2005.33/ISU=2/ART=464/BodyRef/PDF/240_2005_Article_464.pdf,,National Licences: unibe,springer101007s0024000504648
(NATIONALLICENCE)springer-10.1007/s10974-005-9017-6,JOU=10974/VOL=2005.26/ISU=6-8/ART=9017/BodyRef/PDF/10974_2005_Article_9017.pdf,,National Licences: unibas,springer101007s1097400590176
(NATIONALLICENCE)springer-10.1007/s10344-005-0113-0,JOU=10344/VOL=2005.51/ISU=4/ART=113/BodyRef/PDF/10344_2005_Article_113.pdf,,National Licences: uzh,springer101007s1034400501130
(NATIONALLICENCE)springer-10.1007/s11258-005-0903-1,JOU=11258/VOL=2005.179/ISU=2/ART=903/BodyRef/PDF/11258_2005_Article_0903.pdf,,National Licences: ethz,springer101007s1125800509031
(NATIONALLICENCE)springer-10.1007/s00059-005-2681-x,JOU=00059/VOL=2005.30/ISU=3/ART=2681/BodyRef/PDF/059_2005_Article_2681.pdf,,National Licences: unibe,springer101007s000590052681x
(NATIONALLICENCE)springer-10.1007/s00228-004-0855-8,JOU=00228/VOL=2005.60/ISU=12/ART=855/BodyRef/PDF/228_2004_Article_855.pdf,,National Licences: unil,springer101007s0022800408558
(NATIONALLICENCE)springer-10.1007/s00145-004-0150-y,JOU=00145/VOL=2005.18/ISU=1/ART=150/BodyRef/PDF/145_2004_Article_150.pdf,,National Licences: ethz,springer101007s001450040150y
(NATIONALLICENCE)springer-10.1007/s00145-005-0308-x,JOU=00145/VOL=2005.18/ISU=3/ART=308/BodyRef/PDF/145_2005_Article_308.pdf,,National Licences: ethz,springer101007s001450050308x
(NATIONALLICENCE)springer-10.1007/s00531-005-0475-2,JOU=00531/VOL=2005.94/ISU=4/ART=475/BodyRef/PDF/531_2005_Article_475.pdf,,National Licences: unifr,springer101007s0053100504752
(NATIONALLICENCE)springer-10.1007/s00531-004-0454-z,JOU=00531/VOL=2005.94/ISU=4/ART=454/BodyRef/PDF/531_2004_Article_454.pdf,,National Licences: unibas unibe,springer101007s005310040454z
(NATIONALLICENCE)springer-10.1007/s00531-005-0513-0,JOU=00531/VOL=2005.94/ISU=4/ART=513/BodyRef/PDF/531_2005_Article_513.pdf,,National Licences: unibas unibe,springer101007s0053100505130
(NATIONALLICENCE)springer-10.1007/s00531-005-0464-5,JOU=00531/VOL=2005.94/ISU=2/ART=464/BodyRef/PDF/531_2005_Article_464.pdf,,National Licences: ethz unige,springer101007s0053100504645
(NATIONALLICENCE)springer-10.1007/s10096-005-1289-7,JOU=10096/VOL=2005.24/ISU=2/ART=1289/BodyRef/PDF/10096_2005_Article_1289.pdf,,National Licences: uzh,springer101007s1009600512897
(NATIONALLICENCE)springer-10.1007/s00168-005-0017-7,JOU=00168/VOL=2005.39/ISU=4/ART=17/BodyRef/PDF/168_2005_Article_17.pdf,,National Licences: unine,springer101007s0016800500177
(NATIONALLICENCE)springer-10.1007/s11127-005-5790-4,JOU=11127/VOL=2005.122/ISU=1-2/ART=5790/BodyRef/PDF/11127_2005_Article_5790.pdf,,National Licences: unibas,springer101007s1112700557904
(NATIONALLICENCE)springer-10.1007/s10140-005-0432-1,JOU=10140/VOL=2005.12/ISU=1-2/ART=432/BodyRef/PDF/10140_2005_Article_432.pdf,,National Licences: uzh,springer101007s1014000504321
(NATIONALLICENCE)springer-10.1007/s00018-005-5008-4,JOU=00018/VOL=2005.62/ISU=10/ART=5008/BodyRef/PDF/18_2005_Article_5008.pdf,,National Licences: ethz uzh,springer101007s0001800550084
(NATIONALLICENCE)springer-10.1007/s00405-004-0754-8,JOU=00405/VOL=2005.262/ISU=2/ART=754/BodyRef/PDF/405_2004_Article_754.pdf,,National Licences: uzh,springer101007s0040500407548
(NATIONALLICENCE)springer-10.1007/s00405-005-0930-5,JOU=00405/VOL=2005.262/ISU=11/ART=930/BodyRef/PDF/405_2005_Article_930.pdf,,National Licences: unil,springer101007s0040500509305
(NATIONALLICENCE)springer-10.1007/s00427-004-0464-7,JOU=00427/VOL=2005.215/ISU=4/ART=464/BodyRef/PDF/427_2004_Article_464.pdf,,National Licences: uzh,springer101007s0042700404647
(NATIONALLICENCE)springer-10.1007/s10764-005-8862-x,JOU=10764/VOL=2005.26/ISU=6/ART=8862/BodyRef/PDF/10764_2005_Article_8862.pdf,,National Licences: uzh,springer101007s107640058862x
(NATIONALLICENCE)springer-10.1007/s10764-005-8851-0,JOU=10764/VOL=2005.26/ISU=6/ART=8851/BodyRef/PDF/10764_2005_Article_8851.pdf,,National Licences: unil uzh,springer101007s1076400588510
(NATIONALLICENCE)springer-10.1007/s00038-004-3139-2,JOU=00038/VOL=2005.50/ISU=1/ART=3139/BodyRef/PDF/38_2004_Article_3139.pdf,,National Licences: unil,springer101007s0003800431392
(NATIONALLICENCE)springer-10.1007/s00038-005-4091-5,JOU=00038/VOL=2005.50/ISU=6/ART=4091/BodyRef/PDF/38_2005_Article_4091.pdf,,National Licences: uzh,springer101007s0003800540915
(NATIONALLICENCE)springer-10.1007/s00038-005-5084-0,JOU=00038/VOL=2005.50/ISU=6/ART=5084/BodyRef/PDF/38_2005_Article_5084.pdf,,National Licences: unibe,springer101007s0003800550840
(NATIONALLICENCE)springer-10.1007/s10677-005-9359-6,JOU=10677/VOL=2005.8/ISU=3/ART=9359/BodyRef/PDF/10677_2005_Article_9359.pdf,,National Licences: uzh,springer101007s1067700593596
(NATIONALLICENCE)springer-10.1007/s11295-005-0006-0,JOU=11295/VOL=2005.1/ISU=2/ART=6/BodyRef/PDF/11295_2005_Article_6.pdf,,National Licences: unige,springer101007s1129500500060
(NATIONALLICENCE)springer-10.1007/s10955-008-9500-8,JOU=10955/VOL=2008.131/ISU=2/ART=9500/BodyRef/PDF/10955_2008_Article_9500.pdf,,National Licences: ethz,springer101007s1095500895008
(NATIONALLICENCE)springer-10.1007/s11019-007-9097-8,JOU=11019/VOL=2008.11/ISU=1/ART=9097/BodyRef/PDF/11019_2007_Article_9097.pdf,,National Licences: unibas,springer101007s1101900790978
(NATIONALLICENCE)springer-10.1007/s00251-008-0308-0,JOU=00251/VOL=2008.60/ISU=9/ART=308/BodyRef/PDF/251_2008_Article_308.pdf,,National Licences: unil,springer101007s0025100803080
(NATIONALLICENCE)springer-10.1007/s10933-007-9103-4,JOU=10933/VOL=2008.39/ISU=3/ART=9103/BodyRef/PDF/10933_2007_Article_9103.pdf,,National Licences: unibe,springer101007s1093300791034
(NATIONALLICENCE)springer-10.1007/s00707-008-0064-0,JOU=00707/VOL=2008.201/ISU=1-4/ART=64/BodyRef/PDF/707_2008_Article_64.pdf,,National Licences: ethz,springer101007s0070700800640
(NATIONALLICENCE)springer-10.1007/s00013-007-2321-1,JOU=00013/VOL=2008.90/ISU=3/ART=2321/BodyRef/PDF/13_2007_Article_2321.pdf,,National Licences: unige,springer101007s0001300723211
(NATIONALLICENCE)springer-10.1007/s11127-008-9318-6,JOU=11127/VOL=2008.137/ISU=1-2/ART=9318/BodyRef/PDF/11127_2008_Article_9318.pdf,,National Licences: ethz,springer101007s1112700893186
(NATIONALLICENCE)springer-10.1007/s11244-008-9051-x,JOU=11244/VOL=2008.48/ISU=1-4/ART=9051/BodyRef/PDF/11244_2008_Article_9051.pdf,,National Licences: ethz,springer101007s112440089051x
(NATIONALLICENCE)springer-10.1007/s00018-008-8263-3,JOU=00018/VOL=2008.65/ISU=18/ART=8263/BodyRef/PDF/18_2008_Article_8263.pdf,,National Licences: unige,springer101007s0001800882633
(NATIONALLICENCE)springer-10.1007/s00018-008-8054-x,JOU=00018/VOL=2008.65/ISU=10/ART=8054/BodyRef/PDF/18_2008_Article_8054.pdf,,National Licences: uzh,springer101007s000180088054x
(NATIONALLICENCE)springer-10.1007/s00018-007-7378-2,JOU=00018/VOL=2008.65/ISU=4/ART=7378/BodyRef/PDF/18_2007_Article_7378.pdf,,National Licences: ethz,springer101007s0001800773782
(NATIONALLICENCE)springer-10.1007/s00018-007-7447-6,JOU=00018/VOL=2008.65/ISU=5/ART=7447/BodyRef/PDF/18_2007_Article_7447.pdf,,National Licences: ethz,springer101007s0001800774476
(NATIONALLICENCE)springer-10.1007/s00405-007-0526-3,JOU=00405/VOL=2008.265/ISU=7/ART=526/BodyRef/PDF/405_2007_Article_526.pdf,,National Licences: unil,springer101007s0040500705263
(NATIONALLICENCE)springer-10.1007/s00405-008-0671-3,JOU=00405/VOL=2008.265/ISU=12/ART=671/BodyRef/PDF/405_2008_Article_671.pdf,,National Licences: uzh,springer101007s0040500806713
(NATIONALLICENCE)springer-10.1617/s11527-006-9214-9,JOU=11527/VOL=2007.40/ISU=8/ART=9214/BodyRef/PDF/11527_2006_Article_9214.pdf,,National Licences: lib4ri,springer101617s1152700692149
(NATIONALLICENCE)springer-10.1007/s00424-008-0448-y,JOU=00424/VOL=2008.456/ISU=1/ART=448/BodyRef/PDF/424_2008_Article_448.pdf,,National Licences: epfl unil,springer101007s004240080448y
(NATIONALLICENCE)springer-10.1140/epjb/e2008-00205-y,JOU=10051/VOL=2008.63/ISU=1/ART=2008205/BodyRef/PDF/10051_2007_Article_2008205.pdf,,National Licences: ethz,springer101140epjbe200800205y
(NATIONALLICENCE)springer-10.1140/epjb/e2008-00236-4,JOU=10051/VOL=2008.63/ISU=2/ART=2008236/BodyRef/PDF/10051_2008_Article_2008236.pdf,,National Licences: unifr,springer101140epjbe2008002364
(NATIONALLICENCE)springer-10.1140/epjb/e2008-00157-2,JOU=10051/VOL=2008.65/ISU=3/ART=157/BodyRef/PDF/10051_2008_Article_157.pdf,,National Licences: unige,springer101140epjbe2008001572
(NATIONALLICENCE)springer-10.1140/epjb/e2008-00162-5,JOU=10051/VOL=2008.62/ISU=3/ART=2008162/BodyRef/PDF/10051_2007_Article_2008162.pdf,,National Licences: ethz,springer101140epjbe2008001625
(NATIONALLICENCE)springer-10.1140/epjb/e2008-00188-7,JOU=10051/VOL=2008.62/ISU=4/ART=2008188/BodyRef/PDF/10051_2007_Article_2008188.pdf,,National Licences: epfl,springer101140epjbe2008001887
(NATIONALLICENCE)springer-10.1007/s11239-007-0044-6,JOU=11239/VOL=2008.25/ISU=2/ART=44/BodyRef/PDF/11239_2007_Article_44.pdf,,National Licences: unige,springer101007s1123900700446
(NATIONALLICENCE)springer-10.1007/s10653-008-9142-4,JOU=10653/VOL=2008.30/ISU=2/ART=9142/BodyRef/PDF/10653_2008_Article_9142.pdf,,National Licences: ethz,springer101007s1065300891424
(NATIONALLICENCE)springer-10.1007/s00038-007-0235-0,JOU=00038/VOL=2008.53/ISU=1/ART=235/BodyRef/PDF/38_2007_Article_235.pdf,,National Licences: unige,springer101007s0003800702350
(NATIONALLICENCE)springer-10.1007/BF02988406,JOU=12542/VOL=2008.82/ISU=2/ART=BF02988406/BodyRef/PDF/12542_2008_Article_BF02988406.pdf,,National Licences: uzh,springer101007BF02988406
(NATIONALLICENCE)springer-10.1007/s11560-008-0182-7,JOU=11560/VOL=2008.3/ISU=3/ART=182/BodyRef/PDF/11560_2008_Article_182.pdf,,National Licences: unibas,springer101007s1156000801827
(NATIONALLICENCE)springer-10.1007/s12286-008-0005-2,JOU=12286/VOL=2008.2/ISU=1/ART=5/BodyRef/PDF/12286_2008_Article_5.pdf,,National Licences: unibe,springer101007s1228600800052
(NATIONALLICENCE)springer-10.1051/forest:2007081,JOU=13595/VOL=2008.65/ISU=1/ART=650100109/BodyRef/PDF/13595_2011_Article_650100109.pdf,,National Licences: unil,springer101051forest2007081
(NATIONALLICENCE)springer-10.1007/s11695-008-9593-9,JOU=11695/VOL=2008.18/ISU=12/ART=9593/BodyRef/PDF/11695_2008_Article_9593.pdf,,National Licences: unige,springer101007s1169500895939
(NATIONALLICENCE)springer-10.1007/s11695-008-9522-y,JOU=11695/VOL=2008.18/ISU=12/ART=9522/BodyRef/PDF/11695_2008_Article_9522.pdf,,National Licences: uzh,springer101007s116950089522y
(NATIONALLICENCE)springer-10.1007/s11356-008-0008-1,JOU=11356/VOL=2008.15/ISU=4/ART=8/BodyRef/PDF/11356_2008_Article_8.pdf,,National Licences: unibas,springer101007s1135600800081
(NATIONALLICENCE)springer-10.1065/espr2008.02.478,JOU=11356/VOL=2008.15/ISU=2/ART=478/BodyRef/PDF/11356_2008_Article_478.pdf,,National Licences: unibas,springer101065espr200802478
(NATIONALLICENCE)springer-10.1007/s12033-008-9069-0,JOU=12033/VOL=2008.40/ISU=2/ART=9069/BodyRef/PDF/12033_2008_Article_9069.pdf,,National Licences: epfl,springer101007s1203300890690
(NATIONALLICENCE)springer-10.1007/s12033-008-9073-4,JOU=12033/VOL=2008.40/ISU=2/ART=9073/BodyRef/PDF/12033_2008_Article_9073.pdf,,National Licences: fachhochschulen,springer101007s1203300890734
(NATIONALLICENCE)springer-10.1007/s15010-008-7462-z,JOU=15010/VOL=2008.36/ISU=6/ART=7462/BodyRef/PDF/15010_2008_Article_7462.pdf,,National Licences: uzh,springer101007s150100087462z
(NATIONALLICENCE)springer-10.1007/s15010-008-8216-7,JOU=15010/VOL=2008.36/ISU=5/ART=8216/BodyRef/PDF/15010_2008_Article_8216.pdf,,National Licences: unibe,springer101007s1501000882167
(NATIONALLICENCE)springer-10.1007/BF03183183,JOU=13147/VOL=2008.66/ISU=5/ART=BF03183183/BodyRef/PDF/13147_2010_Article_BF03183183.pdf,,National Licences: ethz,springer101007BF03183183
(NATIONALLICENCE)springer-10.1007/s10287-007-0042-3,JOU=10287/VOL=2008.5/ISU=1-2/ART=42/BodyRef/PDF/10287_2007_Article_42.pdf,,National Licences: lib4ri,springer101007s1028700700423
(NATIONALLICENCE)springer-10.1007/s11295-008-0156-y,JOU=11295/VOL=2008.4/ISU=4/ART=156/BodyRef/PDF/11295_2008_Article_156.pdf,,National Licences: ethz,springer101007s112950080156y
(NATIONALLICENCE)springer-10.1007/s00481-008-0580-4,JOU=00481/VOL=2008.20/ISU=3/ART=580/BodyRef/PDF/481_2008_Article_580.pdf,,National Licences: ethz uzh,springer101007s0048100805804
(NATIONALLICENCE)springer-10.1007/s00402-008-0612-z,JOU=00402/VOL=2008.128/ISU=8/ART=612/BodyRef/PDF/402_2008_Article_612.pdf,,National Licences: unibe,springer101007s004020080612z
(NATIONALLICENCE)springer-10.1007/s00029-008-0055-y,JOU=00029/VOL=2008.13/ISU=4/ART=55/BodyRef/PDF/29_2008_Article_55.pdf,,National Licences: ethz,springer101007s000290080055y
(NATIONALLICENCE)springer-10.1007/s00213-008-1255-z,JOU=00213/VOL=2008.200/ISU=1/ART=1255/BodyRef/PDF/213_2008_Article_1255.pdf,,National Licences: unifr,springer101007s002130081255z
(NATIONALLICENCE)springer-10.1007/s00108-008-2164-2,JOU=00108/VOL=2008.49/ISU=11/ART=2164/BodyRef/PDF/108_2008_Article_2164.pdf,,National Licences: unibas uzh,springer101007s0010800821642
(NATIONALLICENCE)springer-10.1007/s10551-008-9891-0,JOU=10551/VOL=2008.82/ISU=2/ART=9891/BodyRef/PDF/10551_2008_Article_9891.pdf,,National Licences: unisg,springer101007s1055100898910
(NATIONALLICENCE)springer-10.1007/s10551-007-9488-z,JOU=10551/VOL=2008.81/ISU=1/ART=9488/BodyRef/PDF/10551_2007_Article_9488.pdf,,National Licences: unil,springer101007s105510079488z
(NATIONALLICENCE)springer-10.1007/s10543-008-0170-3,JOU=10543/VOL=2008.48/ISU=2/ART=170/BodyRef/PDF/10543_2008_Article_170.pdf,,National Licences: unige,springer101007s1054300801703
(NATIONALLICENCE)springer-10.1007/s10797-008-9077-9,JOU=10797/VOL=2008.15/ISU=4/ART=9077/BodyRef/PDF/10797_2008_Article_9077.pdf,,National Licences: unisg,springer101007s1079700890779
(NATIONALLICENCE)springer-10.1007/s10389-007-0161-x,JOU=10389/VOL=2008.16/ISU=1/ART=161/BodyRef/PDF/10389_2007_Article_161.pdf,,National Licences: unibe,springer101007s103890070161x
(NATIONALLICENCE)springer-10.1007/s00394-008-0719-6,JOU=00394/VOL=2008.47/ISU=5/ART=719/BodyRef/PDF/394_2008_Article_719.pdf,,National Licences: unil,springer101007s0039400807196
(NATIONALLICENCE)springer-10.1007/s10514-007-9070-7,JOU=10514/VOL=2008.25/ISU=1-2/ART=9070/BodyRef/PDF/10514_2007_Article_9070.pdf,,National Licences: epfl,springer101007s1051400790707
(NATIONALLICENCE)springer-10.1007/s10237-007-0090-1,JOU=10237/VOL=2008.7/ISU=3/ART=90/BodyRef/PDF/10237_2007_Article_90.pdf,,National Licences: epfl,springer101007s1023700700901
(NATIONALLICENCE)springer-10.1007/s00216-008-2134-5,JOU=00216/VOL=2008.391/ISU=6/ART=2134/BodyRef/PDF/216_2008_Article_2134.pdf,,National Licences: lib4ri,springer101007s0021600821345
(NATIONALLICENCE)springer-10.1007/s00216-008-2101-1,JOU=00216/VOL=2008.391/ISU=5/ART=2101/BodyRef/PDF/216_2008_Article_2101.pdf,,National Licences: ethz,springer101007s0021600821011
(NATIONALLICENCE)springer-10.1007/s00167-008-0518-x,JOU=00167/VOL=2008.16/ISU=6/ART=518/BodyRef/PDF/167_2008_Article_518.pdf,,National Licences: unibas,springer101007s001670080518x
(NATIONALLICENCE)springer-10.1007/s10687-008-0056-4,JOU=10687/VOL=2008.11/ISU=1/ART=56/BodyRef/PDF/10687_2008_Article_56.pdf,,National Licences: unibe,springer101007s1068700800564
(NATIONALLICENCE)springer-10.1007/s10049-008-1057-1,JOU=10049/VOL=2008.11/ISU=4/ART=1057/BodyRef/PDF/10049_2008_Article_1057.pdf,,National Licences: unibe,springer101007s1004900810571
(NATIONALLICENCE)springer-10.1007/s10545-007-9980-8,JOU=10545/VOL=2008.31/ISU=1/ART=9980/BodyRef/PDF/10545_2007_Article_9980.pdf,,National Licences: unibas,springer101007s1054500799808
(NATIONALLICENCE)springer-10.1007/s10347-008-0134-8,JOU=10347/VOL=2008.54/ISU=2/ART=134/BodyRef/PDF/10347_2008_Article_134.pdf,,National Licences: unige,springer101007s1034700801348
(NATIONALLICENCE)springer-10.1007/s10270-008-0083-2,JOU=10270/VOL=2008.7/ISU=4/ART=83/BodyRef/PDF/10270_2008_Article_83.pdf,,National Licences: epfl,springer101007s1027000800832
(NATIONALLICENCE)springer-10.1007/s11244-007-0316-6,JOU=11244/VOL=2007.46/ISU=1-2/ART=316/BodyRef/PDF/11244_2007_Article_316.pdf,,National Licences: ethz,springer101007s1124400703166
(NATIONALLICENCE)springer-10.1007/s11244-007-0141-y,JOU=11244/VOL=2007.42-43/ISU=1-4/ART=141/BodyRef/PDF/11244_2007_Article_0141.pdf,,National Licences: ethz,springer101007s112440070141y
(NATIONALLICENCE)springer-10.1007/s00018-007-7164-1,JOU=00018/VOL=2007.64/ISU=21/ART=7164/BodyRef/PDF/18_2007_Article_7164.pdf,,National Licences: epfl,springer101007s0001800771641
(NATIONALLICENCE)springer-10.1007/s10876-007-0140-y,JOU=10876/VOL=2007.18/ISU=3/ART=140/BodyRef/PDF/10876_2007_Article_140.pdf,,National Licences: epfl unine,springer101007s108760070140y
(NATIONALLICENCE)springer-10.1007/s00221-007-1095-9,JOU=00221/VOL=2008.184/ISU=2/ART=1095/BodyRef/PDF/221_2007_Article_1095.pdf,,National Licences: epfl,springer101007s0022100710959
(NATIONALLICENCE)springer-10.1007/s00221-007-1164-0,JOU=00221/VOL=2008.185/ISU=3/ART=1164/BodyRef/PDF/221_2007_Article_1164.pdf,,National Licences: uzh,springer101007s0022100711640
(NATIONALLICENCE)springer-10.1007/s00334-008-0142-1,JOU=00334/VOL=2008.17/ISU=6/ART=142/BodyRef/PDF/334_2008_Article_142.pdf,,National Licences: unibe,springer101007s0033400801421
(NATIONALLICENCE)springer-10.1007/s00780-007-0060-6,JOU=00780/VOL=2008.12/ISU=2/ART=60/BodyRef/PDF/780_2007_Article_60.pdf,,National Licences: ethz,springer101007s0078000700606
(NATIONALLICENCE)springer-10.1007/s00772-007-0564-6,JOU=00772/VOL=2008.13/ISU=1/ART=564/BodyRef/PDF/772_2007_Article_564.pdf,,National Licences: unibe,springer101007s0077200705646
(NATIONALLICENCE)springer-10.1007/s00772-008-0616-6,JOU=00772/VOL=2008.13/ISU=3/ART=616/BodyRef/PDF/772_2008_Article_616.pdf,,National Licences: unibe,springer101007s0077200806166
(NATIONALLICENCE)springer-10.1007/s00027-008-8062-9,JOU=00027/VOL=2008.70/ISU=3/ART=8062/BodyRef/PDF/27_2008_Article_8062.pdf,,National Licences: ethz lib4ri,springer101007s0002700880629
(NATIONALLICENCE)springer-10.1007/s00300-008-0459-3,JOU=00300/VOL=2008.31/ISU=10/ART=459/BodyRef/PDF/300_2008_Article_459.pdf,,National Licences: unige,springer101007s0030000804593
(NATIONALLICENCE)springer-10.1007/s00330-008-0958-1,JOU=00330/VOL=2008.18/ISU=9/ART=958/BodyRef/PDF/330_2008_Article_958.pdf,,National Licences: unibe,springer101007s0033000809581
(NATIONALLICENCE)springer-10.1007/s00330-008-0950-9,JOU=00330/VOL=2008.18/ISU=9/ART=950/BodyRef/PDF/330_2008_Article_950.pdf,,National Licences: unil,springer101007s0033000809509
(NATIONALLICENCE)springer-10.1007/s00330-008-0930-0,JOU=00330/VOL=2008.18/ISU=8/ART=930/BodyRef/PDF/330_2008_Article_930.pdf,,National Licences: unibas,springer101007s0033000809300
(NATIONALLICENCE)springer-10.1007/s00330-008-0911-3,JOU=00330/VOL=2008.18/ISU=8/ART=911/BodyRef/PDF/330_2008_Article_911.pdf,,National Licences: unibe,springer101007s0033000809113
(NATIONALLICENCE)springer-10.1007/s00330-008-0939-4,JOU=00330/VOL=2008.18/ISU=8/ART=939/BodyRef/PDF/330_2008_Article_939.pdf,,National Licences: uzh,springer101007s0033000809394
(NATIONALLICENCE)springer-10.1007/s00330-007-0749-0,JOU=00330/VOL=2008.18/ISU=2/ART=749/BodyRef/PDF/330_2007_Article_749.pdf,,National Licences: unil,springer101007s0033000707490
(NATIONALLICENCE)springer-10.1007/s11263-006-0017-9,JOU=11263/VOL=2008.76/ISU=2/ART=17/BodyRef/PDF/11263_2006_Article_17.pdf,,National Licences: epfl,springer101007s1126300600179
(NATIONALLICENCE)springer-10.1007/s10584-008-9393-1,JOU=10584/VOL=2008.90/ISU=4/ART=9393/BodyRef/PDF/10584_2008_Article_9393.pdf,,National Licences: unibe,springer101007s1058400893931
(NATIONALLICENCE)springer-10.1007/s10584-007-9339-z,JOU=10584/VOL=2008.87/ISU=1-2/ART=9339/BodyRef/PDF/10584_2007_Article_9339.pdf,,National Licences: ethz,springer101007s105840079339z
(NATIONALLICENCE)springer-10.1007/s00706-008-0866-8,JOU=00706/VOL=2008.139/ISU=5/ART=866/BodyRef/PDF/706_2008_Article_866.pdf,,National Licences: lib4ri,springer101007s0070600808668
(NATIONALLICENCE)springer-10.1007/s00477-007-0162-x,JOU=00477/VOL=2008.22/ISU=5/ART=162/BodyRef/PDF/477_2007_Article_162.pdf,,National Licences: unil,springer101007s004770070162x
