id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)springer-10.1007/s10257-012-0211-y,springer/JOU=10257/VOL=2014.12/ISU=1/ART=211/BodyRef/PDF/10257_2012_Article_211.pdf,,National Licences: unil,springer101007s102570120211y
(NATIONALLICENCE)springer-10.1007/s00392-014-0676-4,springer/JOU=00392/VOL=2014.103/ISU=4/ART=676/BodyRef/PDF/392_2014_Article_676.pdf,,National Licences: unibe,springer101007s0039201406764
(NATIONALLICENCE)springer-10.1007/s11229-014-0485-3,springer/JOU=11229/VOL=2014.191/ISU=15/ART=485/BodyRef/PDF/11229_2014_Article_485.pdf,2019-10-01,National Licences: unine,springer101007s1122901404853
(NATIONALLICENCE)springer-10.1007/s00113-013-2421-2,springer/JOU=00113/VOL=2014.117/ISU=4/ART=2421/BodyRef/PDF/113_2013_Article_2421.pdf,,National Licences: unibas,springer101007s0011301324212
(NATIONALLICENCE)springer-10.1007/s00395-013-0399-0,springer/JOU=00395/VOL=2014.109/ISU=1/ART=399/BodyRef/PDF/395_2013_Article_399.pdf,,National Licences: uzh,springer101007s0039501303990
(NATIONALLICENCE)springer-10.1007/s00467-014-2846-z,springer/JOU=00467/VOL=2014.29/ISU=11/ART=2846/BodyRef/PDF/467_2014_Article_2846.pdf,2019-11-01,National Licences: unibe,springer101007s004670142846z
(NATIONALLICENCE)springer-10.1007/s00062-014-0296-4,springer/JOU=00062/VOL=2014.24/ISU=1/ART=296/BodyRef/PDF/62_2014_Article_296.pdf,,National Licences: unibe,springer101007s0006201402964
(NATIONALLICENCE)springer-10.1007/s00148-013-0481-9,springer/JOU=00148/VOL=2014.27/ISU=1/ART=481/BodyRef/PDF/148_2013_Article_481.pdf,,National Licences: ethz,springer101007s0014801304819
(NATIONALLICENCE)springer-10.1007/s00190-014-0722-z,springer/JOU=00190/VOL=2014.88/ISU=8/ART=722/BodyRef/PDF/190_2014_Article_722.pdf,2019-08-01,National Licences: unibe,springer101007s001900140722z
(NATIONALLICENCE)springer-10.1007/s00284-013-0491-6,springer/JOU=00284/VOL=2014.68/ISU=4/ART=491/BodyRef/PDF/284_2013_Article_491.pdf,,National Licences: ethz,springer101007s0028401304916
(NATIONALLICENCE)springer-10.1007/s10562-014-1238-0,springer/JOU=10562/VOL=2014.144/ISU=5/ART=1238/BodyRef/PDF/10562_2014_Article_1238.pdf,2019-05-01,National Licences: ethz,springer101007s1056201412380
(NATIONALLICENCE)springer-10.1007/s00198-014-2703-8,springer/JOU=00198/VOL=2014.25/ISU=7/ART=2703/BodyRef/PDF/198_2014_Article_2703.pdf,2019-07-01,National Licences: unibe,springer101007s0019801427038
(NATIONALLICENCE)springer-10.1007/s00198-014-2807-1,springer/JOU=00198/VOL=2014.25/ISU=11/ART=2807/BodyRef/PDF/198_2014_Article_2807.pdf,2019-11-01,National Licences: uzh,springer101007s0019801428071
(NATIONALLICENCE)springer-10.1007/s10886-014-0400-x,springer/JOU=10886/VOL=2014.40/ISU=3/ART=400/BodyRef/PDF/10886_2014_Article_400.pdf,,National Licences: unine,springer101007s108860140400x
(NATIONALLICENCE)springer-10.1007/s10886-014-0421-5,springer/JOU=10886/VOL=2014.40/ISU=4/ART=421/BodyRef/PDF/10886_2014_Article_421.pdf,,National Licences: unibas,springer101007s1088601404215
(NATIONALLICENCE)springer-10.1007/s10886-014-0386-4,springer/JOU=10886/VOL=2014.40/ISU=2/ART=386/BodyRef/PDF/10886_2014_Article_386.pdf,,National Licences: ethz,springer101007s1088601403864
(NATIONALLICENCE)springer-10.1007/s10841-014-9655-3,springer/JOU=10841/VOL=2014.18/ISU=3/ART=9655/BodyRef/PDF/10841_2014_Article_9655.pdf,2019-06-01,National Licences: uzh,springer101007s1084101496553
(NATIONALLICENCE)springer-10.1007/s10781-014-9220-0,springer/JOU=10781/VOL=2014.42/ISU=4/ART=9220/BodyRef/PDF/10781_2014_Article_9220.pdf,2019-09-01,National Licences: unil,springer101007s1078101492200
(NATIONALLICENCE)springer-10.1007/s00127-013-0762-3,springer/JOU=00127/VOL=2014.49/ISU=3/ART=762/BodyRef/PDF/127_2013_Article_762.pdf,,National Licences: unil,springer101007s0012701307623
(NATIONALLICENCE)springer-10.1007/s00127-013-0707-x,springer/JOU=00127/VOL=2014.49/ISU=2/ART=707/BodyRef/PDF/127_2013_Article_707.pdf,,National Licences: uzh,springer101007s001270130707x
(NATIONALLICENCE)springer-10.1007/s00232-014-9657-9,springer/JOU=00232/VOL=2014.247/ISU=9-10/ART=9657/BodyRef/PDF/232_2014_Article_9657.pdf,2019-10-01,National Licences: unibas,springer101007s0023201496579
(NATIONALLICENCE)springer-10.1007/s11060-014-1424-3,springer/JOU=11060/VOL=2014.118/ISU=2/ART=1424/BodyRef/PDF/11060_2014_Article_1424.pdf,2019-06-01,National Licences: unibe,springer101007s1106001414243
(NATIONALLICENCE)springer-10.1007/s11060-014-1365-x,springer/JOU=11060/VOL=2014.117/ISU=1/ART=1365/BodyRef/PDF/11060_2014_Article_1365.pdf,,National Licences: uzh,springer101007s110600141365x
(NATIONALLICENCE)springer-10.1007/s00442-013-2816-3,springer/JOU=00442/VOL=2014.174/ISU=3/ART=2816/BodyRef/PDF/442_2013_Article_2816.pdf,,National Licences: unibe uzh,springer101007s0044201328163
(NATIONALLICENCE)springer-10.1007/s00442-014-2935-5,springer/JOU=00442/VOL=2014.175/ISU=3/ART=2935/BodyRef/PDF/442_2014_Article_2935.pdf,2019-07-01,National Licences: unibas,springer101007s0044201429355
(NATIONALLICENCE)springer-10.1007/s11098-013-0192-9,springer/JOU=11098/VOL=2014.169/ISU=3/ART=192/BodyRef/PDF/11098_2013_Article_192.pdf,2019-07-01,National Licences: unige,springer101007s1109801301929
(NATIONALLICENCE)springer-10.1007/s10584-013-0993-z,springer/JOU=10584/VOL=2014.122/ISU=1-2/ART=993/BodyRef/PDF/10584_2013_Article_993.pdf,,National Licences: unibe unige,springer101007s105840130993z
(NATIONALLICENCE)springer-10.1007/s11069-012-0522-9,springer/JOU=11069/VOL=2014.73/ISU=1/ART=522/BodyRef/PDF/11069_2012_Article_522.pdf,2019-08-01,National Licences: unil,springer101007s1106901205229
(NATIONALLICENCE)springer-10.1007/s11069-010-9606-6,springer/JOU=11069/VOL=2014.70/ISU=3/ART=9606/BodyRef/PDF/11069_2010_Article_9606.pdf,,National Licences: lib4ri,springer101007s1106901096066
(NATIONALLICENCE)springer-10.1007/s00421-013-2753-1,springer/JOU=00421/VOL=2014.114/ISU=1/ART=2753/BodyRef/PDF/421_2013_Article_2753.pdf,,National Licences: unibe,springer101007s0042101327531
(NATIONALLICENCE)springer-10.1007/s00421-013-2752-2,springer/JOU=00421/VOL=2014.114/ISU=1/ART=2752/BodyRef/PDF/421_2013_Article_2752.pdf,,National Licences: ethz uzh,springer101007s0042101327522
(NATIONALLICENCE)springer-10.1007/s00421-014-2835-8,springer/JOU=00421/VOL=2014.114/ISU=5/ART=2835/BodyRef/PDF/421_2014_Article_2835.pdf,2019-05-01,National Licences: unil,springer101007s0042101428358
(NATIONALLICENCE)springer-10.1007/s10955-014-1042-7,springer/JOU=10955/VOL=2014.157/ISU=4-5/ART=1042/BodyRef/PDF/10955_2014_Article_1042.pdf,2019-12-01,National Licences: unige,springer101007s1095501410427
(NATIONALLICENCE)springer-10.1007/s11019-013-9527-8,springer/JOU=11019/VOL=2014.17/ISU=1/ART=9527/BodyRef/PDF/11019_2013_Article_9527.pdf,,National Licences: uzh,springer101007s1101901395278
(NATIONALLICENCE)springer-10.1007/s11019-014-9575-8,springer/JOU=11019/VOL=2014.17/ISU=3/ART=9575/BodyRef/PDF/11019_2014_Article_9575.pdf,2019-08-01,National Licences: uzh,springer101007s1101901495758
(NATIONALLICENCE)springer-10.1007/s11019-014-9565-x,springer/JOU=11019/VOL=2014.17/ISU=4/ART=9565/BodyRef/PDF/11019_2014_Article_9565.pdf,2019-11-01,National Licences: unibas unibe,springer101007s110190149565x
(NATIONALLICENCE)springer-10.1007/s11019-014-9551-3,springer/JOU=11019/VOL=2014.17/ISU=2/ART=9551/BodyRef/PDF/11019_2014_Article_9551.pdf,2019-05-01,National Licences: uzh,springer101007s1101901495513
(NATIONALLICENCE)springer-10.1007/s11032-014-0044-0,springer/JOU=11032/VOL=2014.34/ISU=2/ART=44/BodyRef/PDF/11032_2014_Article_44.pdf,2019-08-01,National Licences: ethz,springer101007s1103201400440
(NATIONALLICENCE)springer-10.1007/s11044-013-9387-2,springer/JOU=11044/VOL=2014.32/ISU=4/ART=9387/BodyRef/PDF/11044_2013_Article_9387.pdf,2019-12-01,National Licences: ethz,springer101007s1104401393872
(NATIONALLICENCE)springer-10.1007/s00278-014-1053-5,springer/JOU=00278/VOL=2014.59/ISU=3/ART=1053/BodyRef/PDF/278_2014_Article_1053.pdf,2019-05-01,National Licences: unibe,springer101007s0027801410535
(NATIONALLICENCE)springer-10.1007/s10474-013-0350-8,springer/JOU=10474/VOL=2014.142/ISU=2/ART=350/BodyRef/PDF/10474_2013_Article_350.pdf,,National Licences: epfl,springer101007s1047401303508
(NATIONALLICENCE)springer-10.1007/s00702-013-1120-z,springer/JOU=00702/VOL=2014.121/ISU=4/ART=1120/BodyRef/PDF/702_2013_Article_1120.pdf,,National Licences: uzh,springer101007s007020131120z
(NATIONALLICENCE)springer-10.1007/s00401-014-1260-8,springer/JOU=00401/VOL=2014.128/ISU=2/ART=1260/BodyRef/PDF/401_2014_Article_1260.pdf,2019-08-01,National Licences: unige,springer101007s0040101412608
(NATIONALLICENCE)springer-10.1007/s00330-013-3033-5,springer/JOU=00330/VOL=2014.24/ISU=3/ART=3033/BodyRef/PDF/330_2013_Article_3033.pdf,,National Licences: unige,springer101007s0033001330335
(NATIONALLICENCE)springer-10.1007/s00383-013-3446-x,springer/JOU=00383/VOL=2014.30/ISU=2/ART=3446/BodyRef/PDF/383_2013_Article_3446.pdf,,National Licences: uzh,springer101007s003830133446x
(NATIONALLICENCE)springer-10.1007/s00403-014-1488-0,springer/JOU=00403/VOL=2014.306/ISU=10/ART=1488/BodyRef/PDF/403_2014_Article_1488.pdf,2019-12-01,National Licences: unibe,springer101007s0040301414880
(NATIONALLICENCE)springer-10.1007/s00772-014-1418-7,springer/JOU=00772/VOL=2014.19/ISU=8/ART=1418/BodyRef/PDF/772_2014_Article_1418.pdf,2019-12-01,National Licences: unibe,springer101007s0077201414187
(NATIONALLICENCE)springer-10.1007/s00027-013-0325-4,springer/JOU=00027/VOL=2014.76/ISU=S1/ART=325/BodyRef/PDF/27_2013_Article_325.pdf,2019-06-01,National Licences: unige,springer101007s0002701303254
(NATIONALLICENCE)springer-10.1007/s00027-013-0309-4,springer/JOU=00027/VOL=2014.76/ISU=S1/ART=309/BodyRef/PDF/27_2013_Article_309.pdf,2019-06-01,National Licences: unige,springer101007s0002701303094
(NATIONALLICENCE)springer-10.1007/s00027-013-0329-0,springer/JOU=00027/VOL=2014.76/ISU=S1/ART=329/BodyRef/PDF/27_2013_Article_329.pdf,2019-06-01,National Licences: unine,springer101007s0002701303290
(NATIONALLICENCE)springer-10.1007/s00027-014-0351-x,springer/JOU=00027/VOL=2014.76/ISU=4/ART=351/BodyRef/PDF/27_2014_Article_351.pdf,2019-10-01,National Licences: epfl,springer101007s000270140351x
(NATIONALLICENCE)springer-10.1007/s00384-013-1819-1,springer/JOU=00384/VOL=2014.29/ISU=4/ART=1819/BodyRef/PDF/384_2013_Article_1819.pdf,,National Licences: unibas,springer101007s0038401318191
(NATIONALLICENCE)springer-10.1007/s00167-013-2658-x,springer/JOU=00167/VOL=2014.22/ISU=3/ART=2658/BodyRef/PDF/167_2013_Article_2658.pdf,,National Licences: unibas,springer101007s001670132658x
(NATIONALLICENCE)springer-10.1007/s00167-012-2355-1,springer/JOU=00167/VOL=2014.22/ISU=4/ART=2355/BodyRef/PDF/167_2012_Article_2355.pdf,,National Licences: uzh,springer101007s0016701223551
(NATIONALLICENCE)springer-10.1007/s10741-013-9389-4,springer/JOU=10741/VOL=2014.19/ISU=2/ART=9389/BodyRef/PDF/10741_2013_Article_9389.pdf,,National Licences: unibe,springer101007s1074101393894
(NATIONALLICENCE)springer-10.1007/s10551-013-1836-6,springer/JOU=10551/VOL=2014.119/ISU=4/ART=1836/BodyRef/PDF/10551_2013_Article_1836.pdf,,National Licences: unil,springer101007s1055101318366
(NATIONALLICENCE)springer-10.1007/s00216-014-8206-9,springer/JOU=00216/VOL=2014.406/ISU=29/ART=8206/BodyRef/PDF/216_2014_Article_8206.pdf,2019-11-01,National Licences: lib4ri,springer101007s0021601482069
(NATIONALLICENCE)springer-10.1007/s00520-014-2241-0,springer/JOU=00520/VOL=2014.22/ISU=9/ART=2241/BodyRef/PDF/520_2014_Article_2241.pdf,2019-09-01,National Licences: unibe,springer101007s0052001422410
(NATIONALLICENCE)springer-10.1007/s11196-013-9337-6,springer/JOU=11196/VOL=2014.27/ISU=4/ART=9337/BodyRef/PDF/11196_2013_Article_9337.pdf,2019-12-01,National Licences: uzh,springer101007s1119601393376
(NATIONALLICENCE)springer-10.1007/s10664-013-9271-y,springer/JOU=10664/VOL=2014.19/ISU=5/ART=9271/BodyRef/PDF/10664_2013_Article_9271.pdf,2019-10-01,National Licences: ethz,springer101007s106640139271y
(NATIONALLICENCE)springer-10.1007/s10237-014-0568-6,springer/JOU=10237/VOL=2014.13/ISU=6/ART=568/BodyRef/PDF/10237_2014_Article_568.pdf,2019-11-01,National Licences: ethz,springer101007s1023701405686
(NATIONALLICENCE)springer-10.1007/s00216-014-8181-1,springer/JOU=00216/VOL=2014.406/ISU=28/ART=8181/BodyRef/PDF/216_2014_Article_8181.pdf,2019-11-01,National Licences: ethz,springer101007s0021601481811
(NATIONALLICENCE)springer-10.1007/s11042-012-1283-x,springer/JOU=11042/VOL=2014.69/ISU=2/ART=1283/BodyRef/PDF/11042_2012_Article_1283.pdf,,National Licences: unige,springer101007s110420121283x
(NATIONALLICENCE)springer-10.1007/s00347-014-3105-1,springer/JOU=00347/VOL=2014.111/ISU=12/ART=3105/BodyRef/PDF/347_2014_Article_3105.pdf,2019-12-01,National Licences: uzh,springer101007s0034701431051
(NATIONALLICENCE)springer-10.1007/s10433-014-0311-2,springer/JOU=10433/VOL=2014.11/ISU=4/ART=311/BodyRef/PDF/10433_2014_Article_311.pdf,2019-12-01,National Licences: uzh,springer101007s1043301403112
(NATIONALLICENCE)springer-10.1007/s00213-013-3210-x,springer/JOU=00213/VOL=2014.231/ISU=1/ART=3210/BodyRef/PDF/213_2013_Article_3210.pdf,,National Licences: unibas,springer101007s002130133210x
(NATIONALLICENCE)springer-10.1007/s00213-013-3250-2,springer/JOU=00213/VOL=2014.231/ISU=2/ART=3250/BodyRef/PDF/213_2013_Article_3250.pdf,,National Licences: unibe,springer101007s0021301332502
(NATIONALLICENCE)springer-10.1007/s10439-014-1006-8,springer/JOU=10439/VOL=2014.42/ISU=6/ART=1006/BodyRef/PDF/10439_2014_Article_1006.pdf,2019-06-01,National Licences: epfl unil,springer101007s1043901410068
(NATIONALLICENCE)springer-10.1007/s10439-014-1025-5,springer/JOU=10439/VOL=2014.42/ISU=8/ART=1025/BodyRef/PDF/10439_2014_Article_1025.pdf,2019-08-01,National Licences: ethz,springer101007s1043901410255
(NATIONALLICENCE)springer-10.1007/s10704-014-9959-z,springer/JOU=10704/VOL=2014.189/ISU=1/ART=9959/BodyRef/PDF/10704_2014_Article_9959.pdf,2019-09-01,National Licences: epfl,springer101007s107040149959z
(NATIONALLICENCE)springer-10.1007/s10704-014-9967-z,springer/JOU=10704/VOL=2014.189/ISU=2/ART=9967/BodyRef/PDF/10704_2014_Article_9967.pdf,2019-10-01,National Licences: epfl,springer101007s107040149967z
(NATIONALLICENCE)springer-10.1007/s10570-014-0248-9,springer/JOU=10570/VOL=2014.21/ISU=3/ART=248/BodyRef/PDF/10570_2014_Article_248.pdf,2019-06-01,National Licences: lib4ri,springer101007s1057001402489
(NATIONALLICENCE)springer-10.1007/s00345-014-1238-0,springer/JOU=00345/VOL=2014.32/ISU=5/ART=1238/BodyRef/PDF/345_2014_Article_1238.pdf,2019-10-01,National Licences: uzh,springer101007s0034501412380
(NATIONALLICENCE)springer-10.1007/s00251-014-0757-6,springer/JOU=00251/VOL=2014.66/ISU=3/ART=757/BodyRef/PDF/251_2014_Article_757.pdf,,National Licences: unige,springer101007s0025101407576
(NATIONALLICENCE)springer-10.1007/s00101-014-2331-x,springer/JOU=00101/VOL=2014.63/ISU=6/ART=2331/BodyRef/PDF/101_2014_Article_2331.pdf,2019-06-01,National Licences: unibas,springer101007s001010142331x
(NATIONALLICENCE)springer-10.1007/s00142-014-0813-0,springer/JOU=00142/VOL=2014.27/ISU=3/ART=813/BodyRef/PDF/142_2014_Article_813.pdf,2019-08-01,National Licences: unibas,springer101007s0014201408130
(NATIONALLICENCE)springer-10.1007/s11263-013-0665-5,springer/JOU=11263/VOL=2014.107/ISU=2/ART=665/BodyRef/PDF/11263_2013_Article_665.pdf,,National Licences: unibe,springer101007s1126301306655
(NATIONALLICENCE)springer-10.1007/s11263-014-0713-9,springer/JOU=11263/VOL=2014.110/ISU=3/ART=713/BodyRef/PDF/11263_2014_Article_713.pdf,2019-12-01,National Licences: ethz,springer101007s1126301407139
(NATIONALLICENCE)springer-10.1007/s11205-013-0376-x,springer/JOU=11205/VOL=2014.117/ISU=3/ART=376/BodyRef/PDF/11205_2013_Article_376.pdf,2019-07-01,National Licences: uzh,springer101007s112050130376x
(NATIONALLICENCE)springer-10.1007/s10456-013-9396-z,springer/JOU=10456/VOL=2014.17/ISU=3/ART=9396/BodyRef/PDF/10456_2013_Article_9396.pdf,2019-07-01,National Licences: unibas,springer101007s104560139396z
(NATIONALLICENCE)springer-10.1007/s10456-013-9406-1,springer/JOU=10456/VOL=2014.17/ISU=2/ART=9406/BodyRef/PDF/10456_2013_Article_9406.pdf,,National Licences: ethz,springer101007s1045601394061
(NATIONALLICENCE)springer-10.1007/s00265-013-1647-x,springer/JOU=00265/VOL=2014.68/ISU=2/ART=1647/BodyRef/PDF/265_2013_Article_1647.pdf,,National Licences: unine,springer101007s002650131647x
(NATIONALLICENCE)springer-10.1007/s00291-013-0340-9,springer/JOU=00291/VOL=2014.36/ISU=3/ART=340/BodyRef/PDF/291_2013_Article_340.pdf,2019-07-01,National Licences: unisg,springer101007s0029101303409
(NATIONALLICENCE)springer-10.1007/s00259-014-2867-7,springer/JOU=00259/VOL=2014.41/ISU=12/ART=2867/BodyRef/PDF/259_2014_Article_2867.pdf,2019-12-01,National Licences: uzh,springer101007s0025901428677
(NATIONALLICENCE)springer-10.1007/s00259-014-2798-3,springer/JOU=00259/VOL=2014.41/ISU=10/ART=2798/BodyRef/PDF/259_2014_Article_2798.pdf,2019-10-01,National Licences: ethz lib4ri,springer101007s0025901427983
(NATIONALLICENCE)springer-10.1007/s00410-014-0968-8,springer/JOU=00410/VOL=2014.167/ISU=2/ART=968/BodyRef/PDF/410_2014_Article_968.pdf,,National Licences: unibe,springer101007s0041001409688
(NATIONALLICENCE)springer-10.1007/s10342-013-0776-0,springer/JOU=10342/VOL=2014.133/ISU=3/ART=776/BodyRef/PDF/10342_2013_Article_776.pdf,2019-05-01,National Licences: ethz lib4ri,springer101007s1034201307760
(NATIONALLICENCE)springer-10.1007/s00586-014-3383-y,springer/JOU=00586/VOL=2014.23/ISU=6/ART=3383/BodyRef/PDF/586_2014_Article_3383.pdf,2019-06-01,National Licences: unibe,springer101007s005860143383y
(NATIONALLICENCE)springer-10.1007/s00586-014-3308-9,springer/JOU=00586/VOL=2014.23/ISU=7/ART=3308/BodyRef/PDF/586_2014_Article_3308.pdf,2019-07-01,National Licences: unibe,springer101007s0058601433089
(NATIONALLICENCE)springer-10.1007/s00586-014-3224-z,springer/JOU=00586/VOL=2014.23/ISU=3/ART=3224/BodyRef/PDF/586_2014_Article_3224.pdf,,National Licences: unibe,springer101007s005860143224z
(NATIONALLICENCE)springer-10.1007/s00586-013-3080-2,springer/JOU=00586/VOL=2014.23/ISU=3/ART=3080/BodyRef/PDF/586_2013_Article_3080.pdf,,National Licences: unibe,springer101007s0058601330802
(NATIONALLICENCE)springer-10.1007/s00586-014-3254-6,springer/JOU=00586/VOL=2014.23/ISU=3/ART=3254/BodyRef/PDF/586_2014_Article_3254.pdf,,National Licences: unibe,springer101007s0058601432546
(NATIONALLICENCE)springer-10.1007/s10951-014-0375-z,springer/JOU=10951/VOL=2014.17/ISU=6/ART=375/BodyRef/PDF/10951_2014_Article_375.pdf,2019-12-01,National Licences: unibe,springer101007s109510140375z
(NATIONALLICENCE)springer-10.1007/s00015-014-0176-6,springer/JOU=00015/VOL=2014.107/ISU=2-3/ART=176/BodyRef/PDF/15_2014_Article_176.pdf,2019-12-01,National Licences: unibe,springer101007s0001501401766
(NATIONALLICENCE)springer-10.1007/s00015-014-0163-y,springer/JOU=00015/VOL=2014.107/ISU=2-3/ART=163/BodyRef/PDF/15_2014_Article_163.pdf,2019-12-01,National Licences: ethz,springer101007s000150140163y
(NATIONALLICENCE)springer-10.1007/s00015-014-0172-x,springer/JOU=00015/VOL=2014.107/ISU=2-3/ART=172/BodyRef/PDF/15_2014_Article_172.pdf,2019-12-01,National Licences: unibe,springer101007s000150140172x
(NATIONALLICENCE)springer-10.1007/s00015-014-0174-8,springer/JOU=00015/VOL=2014.107/ISU=2-3/ART=174/BodyRef/PDF/15_2014_Article_174.pdf,2019-12-01,National Licences: ethz,springer101007s0001501401748
(NATIONALLICENCE)springer-10.1007/s00015-014-0173-9,springer/JOU=00015/VOL=2014.107/ISU=2-3/ART=173/BodyRef/PDF/15_2014_Article_173.pdf,2019-12-01,National Licences: uzh,springer101007s0001501401739
(NATIONALLICENCE)springer-10.1007/s11047-014-9453-6,springer/JOU=11047/VOL=2014.13/ISU=4/ART=9453/BodyRef/PDF/11047_2014_Article_9453.pdf,2019-12-01,National Licences: ethz,springer101007s1104701494536
(NATIONALLICENCE)springer-10.1007/s00371-013-0906-1,springer/JOU=00371/VOL=2014.30/ISU=1/ART=906/BodyRef/PDF/371_2013_Article_906.pdf,,National Licences: unige,springer101007s0037101309061
(NATIONALLICENCE)springer-10.1007/s00371-014-0979-5,springer/JOU=00371/VOL=2014.30/ISU=6-8/ART=979/BodyRef/PDF/371_2014_Article_979.pdf,2019-06-01,National Licences: unibe,springer101007s0037101409795
(NATIONALLICENCE)springer-10.1007/s10997-012-9237-2,springer/JOU=10997/VOL=2014.18/ISU=1/ART=9237/BodyRef/PDF/10997_2012_Article_9237.pdf,,National Licences: usi,springer101007s1099701292372
(NATIONALLICENCE)springer-10.1140/epja/i2014-14054-5,springer/JOU=10050/VOL=2014.50/ISU=3/ART=45/BodyRef/PDF/10050_2014_Article_45.pdf,,National Licences: unibas unibe,springer101140epjai2014140545
(NATIONALLICENCE)springer-10.1007/s11187-013-9499-3,springer/JOU=11187/VOL=2014.42/ISU=4/ART=9499/BodyRef/PDF/11187_2013_Article_9499.pdf,,National Licences: ethz,springer101007s1118701394993
(NATIONALLICENCE)springer-10.1007/s10533-014-0031-x,springer/JOU=10533/VOL=2014.121/ISU=2/ART=31/BodyRef/PDF/10533_2014_Article_31.pdf,2019-11-01,National Licences: ethz,springer101007s105330140031x
(NATIONALLICENCE)springer-10.1007/s11009-012-9310-y,springer/JOU=11009/VOL=2014.16/ISU=1/ART=9310/BodyRef/PDF/11009_2012_Article_9310.pdf,,National Licences: unil,springer101007s110090129310y
(NATIONALLICENCE)springer-10.1007/s11009-012-9305-8,springer/JOU=11009/VOL=2014.16/ISU=1/ART=9305/BodyRef/PDF/11009_2012_Article_9305.pdf,,National Licences: unil,springer101007s1100901293058
(NATIONALLICENCE)springer-10.1007/s10958-014-1931-y,springer/JOU=10958/VOL=2014.200/ISU=4/ART=1931/BodyRef/PDF/10958_2014_Article_1931.pdf,2019-07-01,National Licences: unibe unil,springer101007s109580141931y
(NATIONALLICENCE)springer-10.1007/s10958-014-1930-z,springer/JOU=10958/VOL=2014.200/ISU=4/ART=1930/BodyRef/PDF/10958_2014_Article_1930.pdf,2019-07-01,National Licences: unibe unil,springer101007s109580141930z
(NATIONALLICENCE)springer-10.1007/s10531-014-0756-9,springer/JOU=10531/VOL=2014.23/ISU=12/ART=756/BodyRef/PDF/10531_2014_Article_756.pdf,2019-11-01,National Licences: unige,springer101007s1053101407569
(NATIONALLICENCE)springer-10.1007/s10531-014-0817-0,springer/JOU=10531/VOL=2014.23/ISU=14/ART=817/BodyRef/PDF/10531_2014_Article_817.pdf,2019-12-01,National Licences: lib4ri,springer101007s1053101408170
(NATIONALLICENCE)springer-10.1007/s10531-013-0600-7,springer/JOU=10531/VOL=2014.23/ISU=2/ART=600/BodyRef/PDF/10531_2013_Article_600.pdf,,National Licences: lib4ri,springer101007s1053101306007
(NATIONALLICENCE)springer-10.1007/s00234-014-1360-0,springer/JOU=00234/VOL=2014.56/ISU=6/ART=1360/BodyRef/PDF/234_2014_Article_1360.pdf,2019-06-01,National Licences: epfl unige unil,springer101007s0023401413600
(NATIONALLICENCE)springer-10.1007/s10518-014-9585-1,springer/JOU=10518/VOL=2014.12/ISU=4/ART=9585/BodyRef/PDF/10518_2014_Article_9585.pdf,2019-08-01,National Licences: epfl ethz,springer101007s1051801495851
(NATIONALLICENCE)springer-10.1007/s10548-014-0358-6,springer/JOU=10548/VOL=2014.27/ISU=6/ART=358/BodyRef/PDF/10548_2014_Article_358.pdf,2019-11-01,National Licences: unige,springer101007s1054801403586
(NATIONALLICENCE)springer-10.1007/s10548-014-0360-z,springer/JOU=10548/VOL=2014.27/ISU=3/ART=360/BodyRef/PDF/10548_2014_Article_360.pdf,2019-05-01,National Licences: unige,springer101007s105480140360z
(NATIONALLICENCE)springer-10.1007/s10548-013-0318-6,springer/JOU=10548/VOL=2014.27/ISU=2/ART=318/BodyRef/PDF/10548_2013_Article_318.pdf,,National Licences: unibas,springer101007s1054801303186
(NATIONALLICENCE)springer-10.1007/s10548-013-0303-0,springer/JOU=10548/VOL=2014.27/ISU=2/ART=303/BodyRef/PDF/10548_2013_Article_303.pdf,,National Licences: unifr,springer101007s1054801303030
(NATIONALLICENCE)springer-10.1007/s10640-013-9696-1,springer/JOU=10640/VOL=2014.57/ISU=4/ART=9696/BodyRef/PDF/10640_2013_Article_9696.pdf,,National Licences: unige,springer101007s1064001396961
(NATIONALLICENCE)springer-10.1007/s10592-014-0673-1,springer/JOU=10592/VOL=2014.15/ISU=6/ART=673/BodyRef/PDF/10592_2014_Article_673.pdf,2019-12-01,National Licences: ethz,springer101007s1059201406731
(NATIONALLICENCE)springer-10.1007/s00439-014-1436-2,springer/JOU=00439/VOL=2014.133/ISU=7/ART=1436/BodyRef/PDF/439_2014_Article_1436.pdf,2019-07-01,National Licences: unibas,springer101007s0043901414362
(NATIONALLICENCE)springer-10.1007/s00211-013-0560-6,springer/JOU=00211/VOL=2014.126/ISU=1/ART=560/BodyRef/PDF/211_2013_Article_560.pdf,,National Licences: ethz,springer101007s0021101305606
(NATIONALLICENCE)springer-10.1007/s00114-014-1237-4,springer/JOU=00114/VOL=2014.101/ISU=11/ART=1237/BodyRef/PDF/114_2014_Article_1237.pdf,2019-11-01,National Licences: uzh,springer101007s0011401412374
(NATIONALLICENCE)springer-10.1007/s10711-013-9858-x,springer/JOU=10711/VOL=2014.169/ISU=1/ART=9858/BodyRef/PDF/10711_2013_Article_9858.pdf,,National Licences: epfl,springer101007s107110139858x
(NATIONALLICENCE)springer-10.1007/s11128-013-0690-x,springer/JOU=11128/VOL=2014.13/ISU=2/ART=690/BodyRef/PDF/11128_2013_Article_690.pdf,,National Licences: ethz,springer101007s111280130690x
