id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)springer-10.1007/s00259-015-3045-2,fulltexts/springer/JOU=00259/VOL=2015.42/ISU=7/ART=3045/BodyRef/PDF/259_2015_Article_3045.pdf,,National Licences: unige,springer101007s0025901530452
(NATIONALLICENCE)springer-10.1007/s10009-014-0300-y,fulltexts/springer/JOU=10009/VOL=2015.17/ISU=6/ART=300/BodyRef/PDF/10009_2014_Article_300.pdf,,National Licences: ethz,springer101007s100090140300y
(NATIONALLICENCE)springer-10.1007/s00129-015-3756-2,fulltexts/springer/JOU=00129/VOL=2015.48/ISU=10/ART=3756/BodyRef/PDF/129_2015_Article_3756.pdf,,National Licences: uzh,springer101007s0012901537562
(NATIONALLICENCE)springer-10.1007/s10994-014-5457-9,fulltexts/springer/JOU=10994/VOL=2015.99/ISU=3/ART=5457/BodyRef/PDF/10994_2014_Article_5457.pdf,,National Licences: ethz,springer101007s1099401454579
(NATIONALLICENCE)springer-10.1007/s00772-015-0077-7,fulltexts/springer/JOU=00772/VOL=2015.20/ISU=8/ART=77/BodyRef/PDF/772_2015_Article_77.pdf,,National Licences: unibe,springer101007s0077201500777
(NATIONALLICENCE)springer-10.1007/s00027-015-0392-9,fulltexts/springer/JOU=00027/VOL=2015.77/ISU=3/ART=392/BodyRef/PDF/27_2015_Article_392.pdf,,National Licences: unil,springer101007s0002701503929
(NATIONALLICENCE)springer-10.1007/s10164-015-0436-6,fulltexts/springer/JOU=10164/VOL=2015.33/ISU=3/ART=436/BodyRef/PDF/10164_2015_Article_436.pdf,,National Licences: uzh,springer101007s1016401504366
(NATIONALLICENCE)springer-10.1007/s10113-013-0541-4,fulltexts/springer/JOU=10113/VOL=2015.15/ISU=3/ART=541/BodyRef/PDF/10113_2013_Article_541.pdf,,National Licences: unige,springer101007s1011301305414
(NATIONALLICENCE)springer-10.1007/s00115-014-4242-0,fulltexts/springer/JOU=00115/VOL=2015.86/ISU=4/ART=4242/BodyRef/PDF/115_2014_Article_4242.pdf,,National Licences: uzh,springer101007s0011501442420
(NATIONALLICENCE)springer-10.1007/s00167-014-2966-9,fulltexts/springer/JOU=00167/VOL=2015.23/ISU=1/ART=2966/BodyRef/PDF/167_2014_Article_2966.pdf,,National Licences: unibas,springer101007s0016701429669
(NATIONALLICENCE)springer-10.1007/s10049-015-0069-x,fulltexts/springer/JOU=10049/VOL=2015.18/ISU=7/ART=69/BodyRef/PDF/10049_2015_Article_69.pdf,,National Licences: uzh,springer101007s100490150069x
(NATIONALLICENCE)springer-10.1007/s00382-014-2388-x,fulltexts/springer/JOU=00382/VOL=2015.45/ISU=5-6/ART=2388/BodyRef/PDF/382_2014_Article_2388.pdf,,National Licences: unibe,springer101007s003820142388x
(NATIONALLICENCE)springer-10.1007/s00199-014-0835-x,fulltexts/springer/JOU=00199/VOL=2015.60/ISU=1/ART=835/BodyRef/PDF/199_2014_Article_835.pdf,,National Licences: uzh,springer101007s001990140835x
(NATIONALLICENCE)springer-10.1007/s00787-014-0622-z,fulltexts/springer/JOU=00787/VOL=2015.24/ISU=7/ART=622/BodyRef/PDF/787_2014_Article_622.pdf,,National Licences: unifr,springer101007s007870140622z
(NATIONALLICENCE)springer-10.1007/s00345-014-1437-8,fulltexts/springer/JOU=00345/VOL=2015.33/ISU=4/ART=1437/BodyRef/PDF/345_2014_Article_1437.pdf,,National Licences: unibas,springer101007s0034501414378
(NATIONALLICENCE)springer-10.1007/s11135-014-0026-7,fulltexts/springer/JOU=11135/VOL=2015.49/ISU=2/ART=26/BodyRef/PDF/11135_2014_Article_26.pdf,,National Licences: unige,springer101007s1113501400267
(NATIONALLICENCE)springer-10.1007/s00253-015-6579-0,fulltexts/springer/JOU=00253/VOL=2015.99/ISU=20/ART=6579/BodyRef/PDF/253_2015_Article_6579.pdf,,National Licences: ethz,springer101007s0025301565790
(NATIONALLICENCE)springer-10.1007/s10452-015-9505-8,fulltexts/springer/JOU=10452/VOL=2015.49/ISU=1/ART=9505/BodyRef/PDF/10452_2015_Article_9505.pdf,,National Licences: unibas,springer101007s1045201595058
(NATIONALLICENCE)springer-10.1007/s10877-014-9639-6,fulltexts/springer/JOU=10877/VOL=2015.29/ISU=5/ART=9639/BodyRef/PDF/10877_2014_Article_9639.pdf,,National Licences: uzh,springer101007s1087701496396
(NATIONALLICENCE)springer-10.1007/s10877-015-9675-x,fulltexts/springer/JOU=10877/VOL=2015.29/ISU=2/ART=9675/BodyRef/PDF/10877_2015_Article_9675.pdf,,National Licences: unige,springer101007s108770159675x
(NATIONALLICENCE)springer-10.1007/s00520-014-2452-4,fulltexts/springer/JOU=00520/VOL=2015.23/ISU=4/ART=2452/BodyRef/PDF/520_2014_Article_2452.pdf,,National Licences: unibas,springer101007s0052001424524
(NATIONALLICENCE)springer-10.1007/s10103-014-1607-3,fulltexts/springer/JOU=10103/VOL=2015.30/ISU=5/ART=1607/BodyRef/PDF/10103_2014_Article_1607.pdf,,National Licences: unibe,springer101007s1010301416073
(NATIONALLICENCE)springer-10.1007/s10671-015-9186-z,fulltexts/springer/JOU=10671/VOL=2015.14/ISU=3/ART=9186/BodyRef/PDF/10671_2015_Article_9186.pdf,,National Licences: uzh,springer101007s106710159186z
(NATIONALLICENCE)springer-10.1007/s11007-015-9337-1,fulltexts/springer/JOU=11007/VOL=2015.48/ISU=3/ART=9337/BodyRef/PDF/11007_2015_Article_9337.pdf,,National Licences: unisg,springer101007s1100701593371
(NATIONALLICENCE)springer-10.1007/s10450-015-9667-7,fulltexts/springer/JOU=10450/VOL=2015.21/ISU=4/ART=9667/BodyRef/PDF/10450_2015_Article_9667.pdf,,National Licences: epfl,springer101007s1045001596677
(NATIONALLICENCE)springer-10.1007/s10997-013-9258-5,fulltexts/springer/JOU=10997/VOL=2015.19/ISU=2/ART=9258/BodyRef/PDF/10997_2013_Article_9258.pdf,,National Licences: unige fachhochschulen,springer101007s1099701392585
(NATIONALLICENCE)springer-10.1140/epjd/e2015-60018-7,fulltexts/springer/JOU=10053/VOL=2015.69/ISU=8/ART=1280/BodyRef/PDF/10053_2015_Article_1280.pdf,,National Licences: unifr,springer101140epjde2015600187
(NATIONALLICENCE)springer-10.1007/s00374-015-1004-5,fulltexts/springer/JOU=00374/VOL=2015.51/ISU=5/ART=1004/BodyRef/PDF/374_2015_Article_1004.pdf,,National Licences: ethz,springer101007s0037401510045
(NATIONALLICENCE)springer-10.1007/s00603-014-0568-y,fulltexts/springer/JOU=00603/VOL=2015.48/ISU=1/ART=568/BodyRef/PDF/603_2014_Article_568.pdf,,National Licences: ethz,springer101007s006030140568y
(NATIONALLICENCE)springer-10.1007/s10339-015-0658-0,fulltexts/springer/JOU=10339/VOL=2015.16/ISU=4/ART=658/BodyRef/PDF/10339_2015_Article_658.pdf,,National Licences: ethz uzh,springer101007s1033901506580
(NATIONALLICENCE)springer-10.1007/s00381-014-2570-9,fulltexts/springer/JOU=00381/VOL=2015.31/ISU=5/ART=2570/BodyRef/PDF/381_2014_Article_2570.pdf,,National Licences: unibas uzh,springer101007s0038101425709
(NATIONALLICENCE)springer-10.1007/s10817-015-9323-7,fulltexts/springer/JOU=10817/VOL=2015.54/ISU=4/ART=9323/BodyRef/PDF/10817_2015_Article_9323.pdf,,National Licences: usi,springer101007s1081701593237
(NATIONALLICENCE)springer-10.1007/s10503-014-9331-5,fulltexts/springer/JOU=10503/VOL=2015.29/ISU=1/ART=9331/BodyRef/PDF/10503_2014_Article_9331.pdf,,National Licences: usi,springer101007s1050301493315
(NATIONALLICENCE)springer-10.1007/s10503-015-9371-5,fulltexts/springer/JOU=10503/VOL=2015.29/ISU=4/ART=9371/BodyRef/PDF/10503_2015_Article_9371.pdf,,National Licences: usi,springer101007s1050301593715
(NATIONALLICENCE)springer-10.1007/s10304-014-0686-3,fulltexts/springer/JOU=10304/VOL=2015.13/ISU=1/ART=686/BodyRef/PDF/10304_2014_Article_686.pdf,,National Licences: unibe,springer101007s1030401406863
(NATIONALLICENCE)springer-10.1007/s10304-014-0660-0,fulltexts/springer/JOU=10304/VOL=2015.13/ISU=1/ART=660/BodyRef/PDF/10304_2014_Article_660.pdf,,National Licences: unibe,springer101007s1030401406600
(NATIONALLICENCE)springer-10.1007/s10304-014-0646-y,fulltexts/springer/JOU=10304/VOL=2015.13/ISU=1/ART=646/BodyRef/PDF/10304_2014_Article_646.pdf,,National Licences: uzh,springer101007s103040140646y
(NATIONALLICENCE)springer-10.1007/s10304-015-0040-4,fulltexts/springer/JOU=10304/VOL=2015.13/ISU=4/ART=40/BodyRef/PDF/10304_2015_Article_40.pdf,,National Licences: unibas unibe,springer101007s1030401500404
(NATIONALLICENCE)springer-10.1007/s10870-015-0605-z,fulltexts/springer/JOU=10870/VOL=2015.45/ISU=8-9/ART=605/BodyRef/PDF/10870_2015_Article_605.pdf,,National Licences: uzh,springer101007s108700150605z
(NATIONALLICENCE)springer-10.1007/s00726-014-1889-6,fulltexts/springer/JOU=00726/VOL=2015.47/ISU=4/ART=1889/BodyRef/PDF/726_2014_Article_1889.pdf,,National Licences: uzh,springer101007s0072601418896
(NATIONALLICENCE)springer-10.1007/s00779-014-0814-z,fulltexts/springer/JOU=00779/VOL=2015.19/ISU=1/ART=814/BodyRef/PDF/779_2014_Article_814.pdf,,National Licences: epfl,springer101007s007790140814z
(NATIONALLICENCE)springer-10.1007/s00220-015-2470-1,fulltexts/springer/JOU=00220/VOL=2015.340/ISU=3/ART=2470/BodyRef/PDF/220_2015_Article_2470.pdf,,National Licences: ethz,springer101007s0022001524701
(NATIONALLICENCE)springer-10.1007/s00371-014-1047-x,fulltexts/springer/JOU=00371/VOL=2015.31/ISU=1/ART=1047/BodyRef/PDF/371_2014_Article_1047.pdf,,National Licences: unige,springer101007s003710141047x
(NATIONALLICENCE)springer-10.1007/s10071-015-0837-5,fulltexts/springer/JOU=10071/VOL=2015.18/ISU=3/ART=837/BodyRef/PDF/10071_2015_Article_837.pdf,,National Licences: uzh,springer101007s1007101508375
(NATIONALLICENCE)springer-10.1007/s00277-014-2217-7,fulltexts/springer/JOU=00277/VOL=2015.94/ISU=3/ART=2217/BodyRef/PDF/277_2014_Article_2217.pdf,,National Licences: unibas,springer101007s0027701422177
(NATIONALLICENCE)springer-10.1007/s10840-015-0002-8,fulltexts/springer/JOU=10840/VOL=2015.43/ISU=3/ART=2/BodyRef/PDF/10840_2015_Article_2.pdf,,National Licences: unibas,springer101007s1084001500028
(NATIONALLICENCE)springer-10.1007/s11051-015-3085-3,fulltexts/springer/JOU=11051/VOL=2015.17/ISU=7/ART=3085/BodyRef/PDF/11051_2015_Article_3085.pdf,,National Licences: lib4ri,springer101007s1105101530853
(NATIONALLICENCE)springer-10.1007/s00287-015-0920-y,fulltexts/springer/JOU=00287/VOL=2015.38/ISU=6/ART=920/BodyRef/PDF/287_2015_Article_920.pdf,,National Licences: unibe,springer101007s002870150920y
(NATIONALLICENCE)springer-10.1007/s00256-015-2103-y,fulltexts/springer/JOU=00256/VOL=2015.44/ISU=6/ART=2103/BodyRef/PDF/256_2015_Article_2103.pdf,,National Licences: uzh,springer101007s002560152103y
(NATIONALLICENCE)springer-10.1007/s00442-014-3158-5,fulltexts/springer/JOU=00442/VOL=2015.177/ISU=1/ART=3158/BodyRef/PDF/442_2014_Article_3158.pdf,,National Licences: unibas,springer101007s0044201431585
(NATIONALLICENCE)springer-10.1007/s11005-014-0731-0,fulltexts/springer/JOU=11005/VOL=2015.105/ISU=1/ART=731/BodyRef/PDF/11005_2014_Article_731.pdf,,National Licences: unige,springer101007s1100501407310
(NATIONALLICENCE)springer-10.1007/s10109-015-0216-4,fulltexts/springer/JOU=10109/VOL=2015.17/ISU=3/ART=216/BodyRef/PDF/10109_2015_Article_216.pdf,,National Licences: uzh,springer101007s1010901502164
(NATIONALLICENCE)springer-10.1007/s11067-014-9273-3,fulltexts/springer/JOU=11067/VOL=2015.15/ISU=1/ART=9273/BodyRef/PDF/11067_2014_Article_9273.pdf,,National Licences: unibas,springer101007s1106701492733
(NATIONALLICENCE)springer-10.1007/s00408-015-9719-5,fulltexts/springer/JOU=00408/VOL=2015.193/ISU=3/ART=9719/BodyRef/PDF/408_2015_Article_9719.pdf,,National Licences: uzh,springer101007s0040801597195
(NATIONALLICENCE)springer-10.1007/s10444-015-9413-4,fulltexts/springer/JOU=10444/VOL=2015.41/ISU=5/ART=9413/BodyRef/PDF/10444_2015_Article_9413.pdf,,National Licences: epfl,springer101007s1044401594134
(NATIONALLICENCE)springer-10.1007/s00421-014-2992-9,fulltexts/springer/JOU=00421/VOL=2015.115/ISU=1/ART=2992/BodyRef/PDF/421_2014_Article_2992.pdf,,National Licences: unige,springer101007s0042101429929
(NATIONALLICENCE)springer-10.1007/s11205-014-0770-z,fulltexts/springer/JOU=11205/VOL=2015.124/ISU=1/ART=770/BodyRef/PDF/11205_2014_Article_770.pdf,,National Licences: unil,springer101007s112050140770z
(NATIONALLICENCE)springer-10.1007/s10584-015-1429-8,fulltexts/springer/JOU=10584/VOL=2015.131/ISU=2/ART=1429/BodyRef/PDF/10584_2015_Article_1429.pdf,,National Licences: unibe,springer101007s1058401514298
(NATIONALLICENCE)springer-10.1007/s10584-015-1345-y,fulltexts/springer/JOU=10584/VOL=2015.130/ISU=2/ART=1345/BodyRef/PDF/10584_2015_Article_1345.pdf,,National Licences: ethz,springer101007s105840151345y
(NATIONALLICENCE)springer-10.1007/s10584-015-1414-2,fulltexts/springer/JOU=10584/VOL=2015.133/ISU=3/ART=1414/BodyRef/PDF/10584_2015_Article_1414.pdf,,National Licences: uzh,springer101007s1058401514142
(NATIONALLICENCE)springer-10.1007/s10584-015-1528-6,fulltexts/springer/JOU=10584/VOL=2015.133/ISU=3/ART=1528/BodyRef/PDF/10584_2015_Article_1528.pdf,,National Licences: uzh,springer101007s1058401515286
(NATIONALLICENCE)springer-10.1007/s10584-015-1340-3,fulltexts/springer/JOU=10584/VOL=2015.133/ISU=3/ART=1340/BodyRef/PDF/10584_2015_Article_1340.pdf,,National Licences: ethz,springer101007s1058401513403
(NATIONALLICENCE)springer-10.1007/s11084-015-9440-7,fulltexts/springer/JOU=11084/VOL=2015.45/ISU=3/ART=9440/BodyRef/PDF/11084_2015_Article_9440.pdf,,National Licences: unibe,springer101007s1108401594407
(NATIONALLICENCE)springer-10.1007/s00216-015-8525-5,fulltexts/springer/JOU=00216/VOL=2015.407/ISU=10/ART=8525/BodyRef/PDF/216_2015_Article_8525.pdf,,National Licences: unige,springer101007s0021601585255
(NATIONALLICENCE)springer-10.1007/s00216-015-8620-7,fulltexts/springer/JOU=00216/VOL=2015.407/ISU=14/ART=8620/BodyRef/PDF/216_2015_Article_8620.pdf,,National Licences: ethz,springer101007s0021601586207
(NATIONALLICENCE)springer-10.1007/s00436-015-4520-1,fulltexts/springer/JOU=00436/VOL=2015.114/ISU=S1/ART=4520/BodyRef/PDF/436_2015_Article_4520.pdf,,National Licences: uzh,springer101007s0043601545201
(NATIONALLICENCE)springer-10.1007/s00181-014-0847-1,fulltexts/springer/JOU=00181/VOL=2015.49/ISU=1/ART=847/BodyRef/PDF/181_2014_Article_847.pdf,,National Licences: unisg,springer101007s0018101408471
(NATIONALLICENCE)springer-10.1007/s00181-014-0891-x,fulltexts/springer/JOU=00181/VOL=2015.48/ISU=1/ART=891/BodyRef/PDF/181_2014_Article_891.pdf,,National Licences: unige,springer101007s001810140891x
(NATIONALLICENCE)springer-10.1007/s10608-015-9680-x,fulltexts/springer/JOU=10608/VOL=2015.39/ISU=5/ART=9680/BodyRef/PDF/10608_2015_Article_9680.pdf,,National Licences: unibe,springer101007s106080159680x
(NATIONALLICENCE)springer-10.1007/s00406-015-0594-0,fulltexts/springer/JOU=00406/VOL=2015.265/ISU=8/ART=594/BodyRef/PDF/406_2015_Article_594.pdf,,National Licences: uzh,springer101007s0040601505940
(NATIONALLICENCE)springer-10.1007/s00406-014-0571-z,fulltexts/springer/JOU=00406/VOL=2015.265/ISU=5/ART=571/BodyRef/PDF/406_2014_Article_571.pdf,,National Licences: unibas,springer101007s004060140571z
(NATIONALLICENCE)springer-10.1007/s00406-015-0575-3,fulltexts/springer/JOU=00406/VOL=2015.265/ISU=5/ART=575/BodyRef/PDF/406_2015_Article_575.pdf,,National Licences: unibas,springer101007s0040601505753
(NATIONALLICENCE)springer-10.1007/s00221-014-4101-z,fulltexts/springer/JOU=00221/VOL=2015.233/ISU=1/ART=4101/BodyRef/PDF/221_2014_Article_4101.pdf,,National Licences: unige,springer101007s002210144101z
(NATIONALLICENCE)springer-10.1007/s00221-014-4167-7,fulltexts/springer/JOU=00221/VOL=2015.233/ISU=3/ART=4167/BodyRef/PDF/221_2014_Article_4167.pdf,,National Licences: ethz uzh,springer101007s0022101441677
(NATIONALLICENCE)springer-10.1007/s00221-015-4389-3,fulltexts/springer/JOU=00221/VOL=2015.233/ISU=11/ART=4389/BodyRef/PDF/221_2015_Article_4389.pdf,,National Licences: unibe,springer101007s0022101543893
(NATIONALLICENCE)springer-10.1007/s00334-014-0460-4,fulltexts/springer/JOU=00334/VOL=2015.24/ISU=2/ART=460/BodyRef/PDF/334_2014_Article_460.pdf,,National Licences: unibas,springer101007s0033401404604
(NATIONALLICENCE)springer-10.1007/s00063-015-0035-x,fulltexts/springer/JOU=00063/VOL=2015.110/ISU=5/ART=35/BodyRef/PDF/63_2015_Article_35.pdf,,National Licences: unibe,springer101007s000630150035x
(NATIONALLICENCE)springer-10.1007/s10948-015-2958-0,fulltexts/springer/JOU=10948/VOL=2015.28/ISU=3/ART=2958/BodyRef/PDF/10948_2015_Article_2958.pdf,,National Licences: uzh,springer101007s1094801529580
(NATIONALLICENCE)springer-10.1007/s10714-015-1955-8,fulltexts/springer/JOU=10714/VOL=2015.47/ISU=10/ART=1955/BodyRef/PDF/10714_2015_Article_1955.pdf,,National Licences: unige,springer101007s1071401519558
(NATIONALLICENCE)springer-10.1007/s00484-015-0994-x,fulltexts/springer/JOU=00484/VOL=2015.59/ISU=12/ART=994/BodyRef/PDF/484_2015_Article_994.pdf,,National Licences: lib4ri,springer101007s004840150994x
(NATIONALLICENCE)springer-10.1007/s00340-014-5950-7,fulltexts/springer/JOU=00340/VOL=2015.118/ISU=1/ART=5950/BodyRef/PDF/340_2014_Article_5950.pdf,,National Licences: epfl unil,springer101007s0034001459507
(NATIONALLICENCE)springer-10.1007/s00481-014-0330-8,fulltexts/springer/JOU=00481/VOL=2015.27/ISU=1/ART=330/BodyRef/PDF/481_2014_Article_330.pdf,,National Licences: ethz uzh,springer101007s0048101403308
(NATIONALLICENCE)springer-10.1007/s00481-015-0342-z,fulltexts/springer/JOU=00481/VOL=2015.27/ISU=2/ART=342/BodyRef/PDF/481_2015_Article_342.pdf,,National Licences: unibas,springer101007s004810150342z
(NATIONALLICENCE)springer-10.1007/s10534-015-9829-9,fulltexts/springer/JOU=10534/VOL=2015.28/ISU=3/ART=9829/BodyRef/PDF/10534_2015_Article_9829.pdf,,National Licences: uzh,springer101007s1053401598299
(NATIONALLICENCE)springer-10.1007/s10858-015-9921-z,fulltexts/springer/JOU=10858/VOL=2015.62/ISU=1/ART=9921/BodyRef/PDF/10858_2015_Article_9921.pdf,,National Licences: ethz,springer101007s108580159921z
(NATIONALLICENCE)springer-10.1007/s10858-015-9906-y,fulltexts/springer/JOU=10858/VOL=2015.61/ISU=3-4/ART=9906/BodyRef/PDF/10858_2015_Article_9906.pdf,,National Licences: unibas,springer101007s108580159906y
(NATIONALLICENCE)springer-10.1007/s10143-014-0596-9,fulltexts/springer/JOU=10143/VOL=2015.38/ISU=2/ART=596/BodyRef/PDF/10143_2014_Article_596.pdf,,National Licences: uzh,springer101007s1014301405969
(NATIONALLICENCE)springer-10.1007/s10762-015-0204-2,fulltexts/springer/JOU=10762/VOL=2015.36/ISU=11/ART=204/BodyRef/PDF/10762_2015_Article_204.pdf,,National Licences: epfl,springer101007s1076201502042
(NATIONALLICENCE)springer-10.1007/s00404-015-3754-6,fulltexts/springer/JOU=00404/VOL=2015.292/ISU=3/ART=3754/BodyRef/PDF/404_2015_Article_3754.pdf,,National Licences: uzh,springer101007s0040401537546
(NATIONALLICENCE)springer-10.1007/s00550-015-0373-4,fulltexts/springer/JOU=00550/VOL=2015.23/ISU=4/ART=373/BodyRef/PDF/550_2015_Article_373.pdf,,National Licences: unibas,springer101007s0055001503734
(NATIONALLICENCE)springer-10.1007/s00550-015-0361-8,fulltexts/springer/JOU=00550/VOL=2015.23/ISU=4/ART=361/BodyRef/PDF/550_2015_Article_361.pdf,,National Licences: usi,springer101007s0055001503618
(NATIONALLICENCE)springer-10.1007/s00035-015-0157-z,fulltexts/springer/JOU=00035/VOL=2015.125/ISU=2/ART=157/BodyRef/PDF/35_2015_Article_157.pdf,,National Licences: unibas,springer101007s000350150157z
(NATIONALLICENCE)springer-10.1007/s00192-015-2700-2,fulltexts/springer/JOU=00192/VOL=2015.26/ISU=11/ART=2700/BodyRef/PDF/192_2015_Article_2700.pdf,,National Licences: unibe fachhochschulen,springer101007s0019201527002
(NATIONALLICENCE)springer-10.1007/s00024-014-0907-7,fulltexts/springer/JOU=00024/VOL=2015.172/ISU=2/ART=907/BodyRef/PDF/24_2014_Article_907.pdf,,National Licences: lib4ri unibe,springer101007s0002401409077
(NATIONALLICENCE)springer-10.1007/s11104-015-2516-3,fulltexts/springer/JOU=11104/VOL=2015.394/ISU=1-2/ART=2516/BodyRef/PDF/11104_2015_Article_2516.pdf,,National Licences: unibe unige,springer101007s1110401525163
(NATIONALLICENCE)springer-10.1007/s11104-015-2492-7,fulltexts/springer/JOU=11104/VOL=2015.393/ISU=1-2/ART=2492/BodyRef/PDF/11104_2015_Article_2492.pdf,,National Licences: lib4ri,springer101007s1110401524927
(NATIONALLICENCE)springer-10.1007/s10508-015-0550-0,fulltexts/springer/JOU=10508/VOL=2015.44/ISU=5/ART=550/BodyRef/PDF/10508_2015_Article_550.pdf,,National Licences: unil,springer101007s1050801505500
(NATIONALLICENCE)springer-10.1007/s11123-014-0393-z,fulltexts/springer/JOU=11123/VOL=2015.43/ISU=3/ART=393/BodyRef/PDF/11123_2014_Article_393.pdf,,National Licences: ethz,springer101007s111230140393z
(NATIONALLICENCE)springer-10.1007/s10498-015-9255-1,fulltexts/springer/JOU=10498/VOL=2015.21/ISU=2-4/ART=9255/BodyRef/PDF/10498_2015_Article_9255.pdf,,National Licences: ethz lib4ri,springer101007s1049801592551
(NATIONALLICENCE)springer-10.1007/s10827-015-0555-7,fulltexts/springer/JOU=10827/VOL=2015.38/ISU=3/ART=555/BodyRef/PDF/10827_2015_Article_555.pdf,,National Licences: ethz unibas,springer101007s1082701505557
(NATIONALLICENCE)springer-10.1007/s00107-015-0895-z,fulltexts/springer/JOU=00107/VOL=2015.73/ISU=3/ART=895/BodyRef/PDF/107_2015_Article_895.pdf,,National Licences: ethz,springer101007s001070150895z
(NATIONALLICENCE)springer-10.1007/s00107-015-0932-y,fulltexts/springer/JOU=00107/VOL=2015.73/ISU=5/ART=932/BodyRef/PDF/107_2015_Article_932.pdf,,National Licences: epfl,springer101007s001070150932y
(NATIONALLICENCE)springer-10.1007/s00590-015-1639-9,fulltexts/springer/JOU=00590/VOL=2015.25/ISU=5/ART=1639/BodyRef/PDF/590_2015_Article_1639.pdf,,National Licences: unil,springer101007s0059001516399
(NATIONALLICENCE)springer-10.1007/s00590-014-1507-z,fulltexts/springer/JOU=00590/VOL=2015.25/ISU=2/ART=1507/BodyRef/PDF/590_2014_Article_1507.pdf,,National Licences: uzh,springer101007s005900141507z
(NATIONALLICENCE)springer-10.1007/s00127-014-0944-7,fulltexts/springer/JOU=00127/VOL=2015.50/ISU=3/ART=944/BodyRef/PDF/127_2014_Article_944.pdf,,National Licences: uzh,springer101007s0012701409447
(NATIONALLICENCE)springer-10.1007/s10670-014-9662-5,fulltexts/springer/JOU=10670/VOL=2015.80/ISU=S1/ART=9662/BodyRef/PDF/10670_2014_Article_9662.pdf,,National Licences: uzh,springer101007s1067001496625
(NATIONALLICENCE)springer-10.1007/s00784-014-1363-6,fulltexts/springer/JOU=00784/VOL=2015.19/ISU=6/ART=1363/BodyRef/PDF/784_2014_Article_1363.pdf,,National Licences: unibe,springer101007s0078401413636
(NATIONALLICENCE)springer-10.1007/s00784-015-1511-7,fulltexts/springer/JOU=00784/VOL=2015.19/ISU=7/ART=1511/BodyRef/PDF/784_2015_Article_1511.pdf,,National Licences: unibe,springer101007s0078401515117
(NATIONALLICENCE)springer-10.1007/s00784-014-1388-x,fulltexts/springer/JOU=00784/VOL=2015.19/ISU=7/ART=1388/BodyRef/PDF/784_2014_Article_1388.pdf,,National Licences: unibe,springer101007s007840141388x
(NATIONALLICENCE)springer-10.1007/s00784-014-1299-x,fulltexts/springer/JOU=00784/VOL=2015.19/ISU=4/ART=1299/BodyRef/PDF/784_2014_Article_1299.pdf,,National Licences: unibe,springer101007s007840141299x
(NATIONALLICENCE)springer-10.1007/s00784-015-1402-y,fulltexts/springer/JOU=00784/VOL=2015.19/ISU=8/ART=1402/BodyRef/PDF/784_2015_Article_1402.pdf,,National Licences: unige,springer101007s007840151402y
(NATIONALLICENCE)springer-10.1007/s00228-014-1781-z,fulltexts/springer/JOU=00228/VOL=2015.71/ISU=2/ART=1781/BodyRef/PDF/228_2014_Article_1781.pdf,,National Licences: unibas,springer101007s002280141781z
(NATIONALLICENCE)springer-10.1007/s10874-015-9301-9,fulltexts/springer/JOU=10874/VOL=2015.72/ISU=1/ART=9301/BodyRef/PDF/10874_2015_Article_9301.pdf,,National Licences: lib4ri,springer101007s1087401593019
(NATIONALLICENCE)springer-10.1007/s00393-014-1548-z,fulltexts/springer/JOU=00393/VOL=2015.74/ISU=6/ART=1548/BodyRef/PDF/393_2014_Article_1548.pdf,,National Licences: unibe,springer101007s003930141548z
(NATIONALLICENCE)springer-10.1007/s00445-015-0949-4,fulltexts/springer/JOU=00445/VOL=2015.77/ISU=7/ART=949/BodyRef/PDF/445_2015_Article_949.pdf,,National Licences: unige,springer101007s0044501509494
(NATIONALLICENCE)springer-10.1007/s00445-015-0976-1,fulltexts/springer/JOU=00445/VOL=2015.77/ISU=11/ART=976/BodyRef/PDF/445_2015_Article_976.pdf,,National Licences: unige,springer101007s0044501509761
(NATIONALLICENCE)springer-10.1007/s00145-014-9180-2,fulltexts/springer/JOU=00145/VOL=2015.28/ISU=1/ART=9180/BodyRef/PDF/145_2014_Article_9180.pdf,,National Licences: usi,springer101007s0014501491802
(NATIONALLICENCE)springer-10.1007/s10915-015-9993-7,fulltexts/springer/JOU=10915/VOL=2015.65/ISU=3/ART=9993/BodyRef/PDF/10915_2015_Article_9993.pdf,,National Licences: unil,springer101007s1091501599937
(NATIONALLICENCE)springer-10.1007/s00701-015-2414-8,fulltexts/springer/JOU=00701/VOL=2015.157/ISU=6/ART=2414/BodyRef/PDF/701_2015_Article_2414.pdf,,National Licences: uzh,springer101007s0070101524148
(NATIONALLICENCE)springer-10.1007/s00531-015-1148-4,fulltexts/springer/JOU=00531/VOL=2015.104/ISU=6/ART=1148/BodyRef/PDF/531_2015_Article_1148.pdf,,National Licences: unige,springer101007s0053101511484
(NATIONALLICENCE)springer-10.1007/s10526-014-9638-z,fulltexts/springer/JOU=10526/VOL=2015.60/ISU=4/ART=9638/BodyRef/PDF/10526_2014_Article_9638.pdf,,National Licences: unine,springer101007s105260149638z
(NATIONALLICENCE)springer-10.1007/s11818-015-0005-9,fulltexts/springer/JOU=11818/VOL=2015.19/ISU=2/ART=5/BodyRef/PDF/11818_2015_Article_5.pdf,,National Licences: unifr uzh,springer101007s1181801500059
